what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1408351486256
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1408351486258
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1408351486264
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1408351486282
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1408351486292
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1408351486297
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1408351486300
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1408351486307
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1408351486315
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1408351486325
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1408351486331
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1408351486333
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1408351486344
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1408351486351
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1408351486365
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1408351486367
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1408351486367
started,bundle,org.eclipse.ui.navigator,3.5.100.I20110524-0800,"org.eclipse.ui.navigator",1408351486378
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1408351486386
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1408351486397
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1408351486407
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1408351486418
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1408351486429
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1408351486430
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1408351486440
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1408351486442
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1408351486449
started,bundle,com.collabnet.subversion.merge,3.0.12,"com.collabnet.subversion.merge",1408351486449
started,bundle,org.tigris.subversion.clientadapter,1.8.3,"org.tigris.subversion.clientadapter",1408351486449
started,bundle,org.tigris.subversion.subclipse.core,1.8.16,"org.tigris.subversion.subclipse.core",1408351486449
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1408351486449
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1408351486449
started,bundle,org.tigris.subversion.subclipse.ui,1.8.17,"org.tigris.subversion.subclipse.ui",1408351486463
started,bundle,jp.gr.java_conf.ussiy.app.propedit,5.3.3,"jp.gr.java_conf.ussiy.app.propedit",1408351486469
started,bundle,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt",1408351486469
started,bundle,com.android.ide.eclipse.base,22.0.5.v201307292155--757759,"com.android.ide.eclipse.base",1408351486476
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1408351486480
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1408351486502
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1408351486514
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1408351486526
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1408351486579
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1408351486593
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1408351486593
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1408351486593
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1408351486593
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1408351486599
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1408351486599
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1408351486599
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1408351486602
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1408351486603
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1408351486603
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1408351486666
os,sysinfo,,,"win32",1408351486672
arch,sysinfo,,,"x86_64",1408351486672
ws,sysinfo,,,"win32",1408351486672
locale,sysinfo,,,"zh_CN",1408351486672
processors,sysinfo,,,"2",1408351486672
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1408351486672
java.runtime.version,sysinfo,,,"1.7.0_15-b03",1408351486672
java.specification.name,sysinfo,,,"Java Platform API Specification",1408351486672
java.specification.vendor,sysinfo,,,"Oracle Corporation",1408351486672
java.specification.version,sysinfo,,,"1.7",1408351486672
java.vendor,sysinfo,,,"Oracle Corporation",1408351486672
java.version,sysinfo,,,"1.7.0_15",1408351486672
java.vm.info,sysinfo,,,"mixed mode",1408351486672
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1408351486672
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1408351486672
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1408351486672
java.vm.specification.version,sysinfo,,,"1.7",1408351486672
java.vm.vendor,sysinfo,,,"Oracle Corporation",1408351486672
java.vm.version,sysinfo,,,"23.7-b01",1408351486672
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1408351486865
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1408351486915
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1408351486949
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351487341
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1408351487413
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1408351487424
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1408351487456
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351489479
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351490205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351490317
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.ui",1408351495260
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1408351495356
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1408351495368
started,bundle,org.eclipse.wst.web.ui,1.1.500.v201111030500,"org.eclipse.wst.web.ui",1408351495369
started,bundle,org.eclipse.jpt.jpa.ui,3.0.0.v201105170000,"org.eclipse.jpt.jpa.ui",1408351495377
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1408351495540
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.300.v201011231608,"org.eclipse.jst.ws.jaxrs.core",1408351495559
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1408351495610
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1408351495707
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1408351495874
started,bundle,org.eclipse.jdt.launching,3.6.0.v20110509,"org.eclipse.jdt.launching",1408351495921
started,bundle,org.eclipse.jpt.common.core,1.0.0.v201105180000,"org.eclipse.jpt.common.core",1408351497253
started,bundle,org.eclipse.jpt.jpa.core,3.0.0.v201105250001,"org.eclipse.jpt.jpa.core",1408351497264
started,bundle,org.eclipse.jpt.jpa.db,2.0.0.v201105030000,"org.eclipse.jpt.jpa.db",1408351497299
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1408351497544
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1408351497580
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1408351497618
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1408351497638
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1408351497661
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1408351497710
started,bundle,org.eclipse.jst.common.frameworks,1.1.501.v201201190400,"org.eclipse.jst.common.frameworks",1408351497751
started,bundle,org.eclipse.jst.common.project.facet.ui,1.4.200.v201008182133,"org.eclipse.jst.common.project.facet.ui",1408351498056
started,bundle,org.eclipse.datatools.connectivity,1.2.2.v201105270956,"org.eclipse.datatools.connectivity",1408351498286
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351498438
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351539078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351544144
started,bundle,org.tigris.subversion.clientadapter.javahl,1.7.8,"org.tigris.subversion.clientadapter.javahl",1408351552056
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.7.8,"org.tigris.subversion.clientadapter.svnkit",1408351552065
started,bundle,org.eclipse.jst.servlet.ui,1.1.500.v201105122000,"org.eclipse.jst.servlet.ui",1408351552508
started,bundle,org.eclipse.jst.jee.ui,1.0.400.v201105122000,"org.eclipse.jst.jee.ui",1408351552618
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.500.v201012020700,"org.eclipse.jst.j2ee.navigator.ui",1408351552889
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1408351553282
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1408351553298
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351558636
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1408351558687
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1408351563502
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1408351563520
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1408351563529
opened,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1408351563691
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1408351563784
opened,view,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.views.tasks",1408351564211
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1408351564287
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1408351564364
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1408351564437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1408351564660
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1408351564660
activated,view,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.views.tasks",1408351566640
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1408351566651
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1408351567507
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351573491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351604516
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351606670
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351608474
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351608497
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351608927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1408351608931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351617861
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351619211
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.rename.element",1408351619219
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1408351624647
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1408351624997
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1408351625613
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1408351628919
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1408351629178
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1408351629203
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1408351629280
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1408351629409
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351629735
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351630684
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1408351630788
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1408351631512
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351633559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351636582
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1408351636609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351642344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351644016
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351644800
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351646635
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1408351646648
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeInstance",1408351649727
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351651725
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1408351652844
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1408351653203
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1408351653379
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351653653
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1408351653674
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351655928
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351657565
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1408351657573
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1408351657633
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351659497
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351662365
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1408351662373
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351664379
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351665168
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1408351665176
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351671195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351677785
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1408351686644
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1408351686728
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1408351686842
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1408351689453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351690656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351691499
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1408351691511
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1408351691572
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1408351703114
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1408351703117
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1408351703175
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1408351703177
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351707565
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351710318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351712085
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1408351724415
